family_id,family_display_name,family_utility_name,current_label,current_name,current_startdate,earliest_available_startdate,baseline_label,baseline_name,baseline_startdate,name_changed_over_window,actual_years_spanned,blended_energy_rate_cagr_10yr,blended_energy_rate_cagr_10yr_needs_review,years_of_available_history,status,reason
539f6f99ec4f024411ecd07d,"Schedule GS-TOU General Service - Commercial, Time-of-Use",Modesto Irrigation District,5b2815535457a3cc4ce5d862,"Schedule GS-TOU General Service - Commercial, Time-of-Use",2017-01-01 08:00:00+00:00,2013-04-01 13:00:00+00:00,,,,,,,False,3.7508555783709787,excluded,only 3.8 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
539f6fcbec4f024411ecd2d1,E-19 Medium General Demand TOU (Secondary),Pacific Gas & Electric Co,69de7e4cd600f18ec30600ac,E-19 Medium General Demand TOU (Secondary),2026-03-27 07:00:00+00:00,2014-01-01 13:00:00+00:00,574db6805457a30a7e5e629e,E-19 Medium General Demand TOU (Secondary),2016-03-24 07:00:00+00:00,False,10.00684462696783,0.027416829000910692,False,12.229979466119097,included,ok
539f700dec4f024411ecd569,"Time-Of-Use Agricultural and Pumping-Small to Medium: TOU-PA-2, Option D (Under 2kV)",Southern California Edison Co,6757312aea28e776f407275d,"Time-Of-Use Agricultural and Pumping-Small to Medium: TOU-PA-2, Option D (Under 2kV)",2024-10-01 06:00:00+00:00,2014-01-01 08:00:00+00:00,539f700dec4f024411ecd569,"Time-Of-Use Agricultural and Pumping-Small to Medium: TOU-PA-2, Option B (Under 2kV)",2014-01-01 08:00:00+00:00,True,10.746064339493497,0.0587973019711725,False,10.746064339493497,included,ok
539f700eec4f024411ecd5ad,Power - Agricultural and Pumping Connected Load Basis: PA-1 (50kV-220kv),Southern California Edison Co,675729e6736d71dbcf099eef,Power - Agricultural and Pumping Connected Load Basis: PA-1 (50kV-220kv),2024-10-01 06:00:00+00:00,2014-01-01 13:00:00+00:00,539f700eec4f024411ecd5ad,Power - Agricultural and Pumping Connected Load Basis: PA-1 (50kV-220),2014-01-01 13:00:00+00:00,True,10.746064339493497,0.0332958439373805,False,10.746064339493497,included,ok
539f700eec4f024411ecd5c3,GS-1 TOU A General Service Non-Demand Three Phase (50 kV - 220 kV),Southern California Edison Co,66d094a27e3589017b0ce76f,GS-1 TOU A General Service Non-Demand Three Phase (50 kV - 220 kV),2024-06-01 07:00:00+00:00,2014-01-01 13:00:00+00:00,539f700eec4f024411ecd5c3,GS-1 General Service Non-Demand Three Phase Above 50 kV but below 220 kV Discount,2014-01-01 13:00:00+00:00,True,10.412046543463381,0.056979526376265355,False,10.412046543463381,included,ok
539f703eec4f024411ecd79d,"Time-Of-Use - General Service - Large: TOU-8, Option A (Under 2 kV)",Southern California Edison Co,586e8b045457a3c1711c9607,"Time-Of-Use - General Service - Large: TOU-8, Option A (Under 2 kV)",2016-12-31 08:00:00+00:00,2014-01-01 13:00:00+00:00,,,,,,,False,2.9952087611225187,excluded,only 3.0 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
539f70d5ec4f024411ecdf13,"Time-Of-Use Agricultural and Pumping - Large: TOU-PA-3, Option CPP (2kV-50kV)",Southern California Edison Co,56be261d5457a351738b4567,"Time-Of-Use Agricultural and Pumping - Large: TOU-PA-3, Option CPP (2kV-50kV)",2016-01-01 07:00:00+00:00,2014-01-01 13:00:00+00:00,,,,,,,False,1.995893223819302,excluded,only 2.0 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
539f7116ec4f024411ece1cf,Schedule FL Flat Rate Service-In Excess of 50% Load Factor 1201 - 1400 Watt,Modesto Irrigation District,539f7116ec4f024411ece1cf,Schedule FL Flat Rate Service-In Excess of 50% Load Factor 1201 - 1400 Watt,2013-04-01 13:00:00+00:00,2013-04-01 13:00:00+00:00,,,,,,,False,0.0,excluded,only 0.0 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
539f7162ec4f024411ece53d,A-10 Medium General Demand Service (Transmission Voltage),Pacific Gas & Electric Co,69de895bc6b8d5269401c6ee,A-10 Medium General Demand Service (Transmission Voltage),2026-03-27 07:00:00+00:00,2014-01-01 08:00:00+00:00,574cc5745457a3f8595e629e,A-10 Medium General Demand Service (Transmission Voltage),2016-03-24 07:00:00+00:00,False,10.00684462696783,0.033308001533618015,False,12.229979466119097,included,ok
539f7162ec4f024411ece55f,"Time-Of-Use Agricultural and Pumping: TOU-PA, Option B (2kV-50kV)",Southern California Edison Co,539f7162ec4f024411ece55f,"Time-Of-Use Agricultural and Pumping: TOU-PA, Option B (2kV-50kV)",2014-01-01 07:00:00+00:00,2014-01-01 07:00:00+00:00,,,,,,,False,0.0,excluded,only 0.0 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
539f7192ec4f024411ece725,"Time-Of-Use - General Service - Large: TOU-8, Option R (above 220kV)",Southern California Edison Co,539f7192ec4f024411ece725,"Time-Of-Use - General Service - Large: TOU-8, Option R (above 220kV)",2014-01-01 13:00:00+00:00,2014-01-01 13:00:00+00:00,,,,,,,False,0.0,excluded,only 0.0 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
539f71c4ec4f024411ece9c1,"Time of Use, General Service, Demand Metered, Critical Peak-Lite Option: TOU-GS-2 CPP-Lite, Single Phase (50kV-220kV)",Southern California Edison Co,539f71c4ec4f024411ece9c1,"Time of Use, General Service, Demand Metered, Critical Peak-Lite Option: TOU-GS-2 CPP-Lite, Single Phase (50kV-220kV)",2014-01-01 13:00:00+00:00,2014-01-01 13:00:00+00:00,,,,,,,False,0.0,excluded,only 0.0 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
539f71c5ec4f024411ecea01,Large Agricultural Service Demand Rate AG (ASD),Sacramento Municipal Utility District,68c084bc6f4f7d79f9018db8,Large Agricultural Service Demand Rate AG (ASD),2025-05-01 07:00:00+00:00,2014-01-01 13:00:00+00:00,557af4fc5457a313618ba375,Large Agricultural Service Demand Rates AG (ASD),2015-04-10 07:00:00+00:00,True,10.05886379192334,0.032057433790791956,False,11.326488706365502,included,ok
539f71d7ec4f024411ecead9,Schedule PT Restricted Irrigation Pumping Time-Of-Use,Turlock Irrigation District,539f71d7ec4f024411ecead9,Schedule PT Restricted Irrigation Pumping Time-Of-Use,2009-02-01 13:00:00+00:00,2009-02-01 13:00:00+00:00,,,,,,,False,0.0,excluded,only 0.0 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
539f71eaec4f024411ecebc1,"Time of Use, General Service, Demand Metered, Critical Peak Option: TOU-GS-2 CPP, Single Phase (2kV - 50kV)",Southern California Edison Co,539f71eaec4f024411ecebc1,"Time of Use, General Service, Demand Metered, Critical Peak Option: TOU-GS-2 CPP, Single Phase (2kV - 50kV)",2014-01-01 08:00:00+00:00,2014-01-01 08:00:00+00:00,,,,,,,False,0.0,excluded,only 0.0 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
539f720aec4f024411eced0f,"General Service - Demand: GS-2, Single Phase Service (2kV-50kV)",Southern California Edison Co,539f720aec4f024411eced0f,"General Service - Demand: GS-2, Single Phase Service (2kV-50kV)",,,,,,,,,False,,excluded,current version has no startdate
539f720bec4f024411eced17,"Time of Use, General Service, Demand Metered, Option R: GS-2 TOU R - Three phase (Under 2kV)",Southern California Edison Co,586e6f4d5457a39b581c9605,"Time of Use, General Service, Demand Metered, Option R: GS-2 TOU R - Three phase (Under 2kV)",2017-01-01 07:00:00+00:00,2014-01-01 13:00:00+00:00,,,,,,,False,2.9979466119096507,excluded,only 3.0 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
539f721aec4f024411eced7f,"Time-Of-Use - General Service - Large: TOU-8, Option R (above 50kV); Closed Rate",Southern California Edison Co,539f721aec4f024411eced7f,"Time-Of-Use - General Service - Large: TOU-8, Option R (above 50kV); Closed Rate",2014-01-01 07:00:00+00:00,2014-01-01 07:00:00+00:00,,,,,,,False,0.0,excluded,only 0.0 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
539f723eec4f024411ecef1d,Subtransmission Service A-3 (A),Los Angeles Department of Water & Power,69eb9f55805b2131910774e2,Subtransmission Service A-3 (A),2026-04-01 07:00:00+00:00,2014-04-01 07:00:00+00:00,57213ec95457a3e23bb3387b,Subtransmission Service A-3 (A),2016-04-01 07:00:00+00:00,False,9.998631074606434,-0.005118020890572228,False,12.0,included,ok
539f728dec4f024411ecf219,"Time of Use, General Service, Demand Metered, Option B: GS-2 TOU B, Three Phase (50kv - 220kV)",Southern California Edison Co,539f728dec4f024411ecf219,"Time of Use, General Service, Demand Metered, Option B: GS-2 TOU B, Three Phase (50kv - 220kV)",2014-01-29 08:00:00+00:00,2014-01-29 08:00:00+00:00,,,,,,,False,0.0,excluded,only 0.0 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
539f728eec4f024411ecf25d,Customer Generation Primary Service (4.8kV) CG-2A,Los Angeles Department of Water & Power,69eba10b805b2131910774e3,Customer Generation Primary Service (4.8kV) CG-2A,2026-04-01 07:00:00+00:00,2013-07-01 07:00:00+00:00,572142dd5457a39651b3387f,Customer Generation Primary Service (4.8kV) CG-2A,2016-04-01 07:00:00+00:00,False,9.998631074606434,0.007363378794328801,False,12.750171115674195,included,ok
539f729fec4f024411ecf2f1,SCHEDULE GL LARGE GENERAL SERVICE,Imperial Irrigation District,5b0f26815457a30861733305,SCHEDULE GL LARGE GENERAL SERVICE,2015-01-01 08:00:00+00:00,1998-01-01 13:00:00+00:00,539f729fec4f024411ecf2f1,SCHEDULE GL LARGE GENERAL SERVICE,1998-01-01 13:00:00+00:00,False,16.996577686516083,0.02047325450965487,False,16.996577686516083,included,ok
539f72a0ec4f024411ecf34b,SCHEDULE GS GENERAL SERVICE,Imperial Irrigation District,54bfef0a5357a3db776bdba2,SCHEDULE GS GENERAL SERVICE,2015-01-01 07:00:00+00:00,1998-01-01 13:00:00+00:00,539f72a0ec4f024411ecf34b,SCHEDULE GS GENERAL SERVICE,1998-01-01 13:00:00+00:00,False,16.996577686516083,0.02231223419902184,False,16.996577686516083,included,ok
539f72c2ec4f024411ecf4f9,Schedule SG Self-Generation(above 500kW) with Standby Service,Turlock Irrigation District,539f72c2ec4f024411ecf4f9,Schedule SG Self-Generation(above 500kW) with Standby Service,2011-01-01 13:00:00+00:00,2011-01-01 13:00:00+00:00,,,,,,,False,0.0,excluded,only 0.0 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
539f7316ec4f024411ecf8e9,"Time of Use, General Service, Demand Metered, Option A: GS-2 TOU A, Single Phase (50kV - 220kV)",Southern California Edison Co,5c8180927bece2299eceb3d7,"Time of Use, General Service, Demand Metered, Option A: GS-2 TOU A, Single Phase (50kV - 220kV)",2018-10-01 07:00:00+00:00,2014-01-01 13:00:00+00:00,,,,,,,False,4.744695414099931,excluded,only 4.7 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
539f7349ec4f024411ecfac7,Time-Of-Use - General Service - Large: TOU-8 (Greater than 220kV); Closed Rate,Southern California Edison Co,539f7349ec4f024411ecfac7,Time-Of-Use - General Service - Large: TOU-8 (Greater than 220kV); Closed Rate,2014-01-01 07:00:00+00:00,2014-01-01 07:00:00+00:00,,,,,,,False,0.0,excluded,only 0.0 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
539f7349ec4f024411ecfaff,"Small Nondemand, Nonmetered service (GFN)",Sacramento Municipal Utility District,68c08b491f5bad3051057c38,"Small Nondemand, Nonmetered service (GFN)",2025-05-01 07:00:00+00:00,2014-01-01 13:00:00+00:00,5579fdc45457a3546f8ba375,"Small Nondemand, nonmetered service GFN",2015-04-10 07:00:00+00:00,True,10.05886379192334,0.029671230237676705,False,11.326488706365502,included,ok
539f737cec4f024411ecfced,Small General Service (A-1)(A),Los Angeles Department of Water & Power,69eb97e3f253a30c3f0075f2,Small General Service (A-1)(A),2026-04-01 07:00:00+00:00,2014-04-01 07:00:00+00:00,572139c55457a39651b3387e,Small General Service (A-1)(A),2016-04-01 07:00:00+00:00,False,9.998631074606434,-0.010200573069495955,False,12.0,included,ok
539f73a0ec4f024411ecfe7f,"Time of Use, General Service, Demand Metered, Critical Peak Option: TOU-GS-2 CPP, Single Phase (50kV - 220kV)",Southern California Edison Co,56b923655457a3d41f48d233,"Time of Use, General Service, Demand Metered, Critical Peak Option: TOU-GS-2 CPP, Single Phase (50kV - 220kV)",2016-01-01 07:00:00+00:00,2014-01-01 13:00:00+00:00,,,,,,,False,1.995893223819302,excluded,only 2.0 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
539f73a1ec4f024411ecfea5,"Time-Of-Use Agricultural and Pumping - Large: TOU-PA-3, Option CPP (at 220kV)",Southern California Edison Co,56be27dd5457a332548b456c,"Time-Of-Use Agricultural and Pumping - Large: TOU-PA-3, Option CPP (at 220kV)",2016-01-01 07:00:00+00:00,2014-01-01 13:00:00+00:00,,,,,,,False,1.995893223819302,excluded,only 2.0 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
539f7407ec4f024411ed0387,Schedule NM Flat Rate Service-201 - 300 watts(Winter),Turlock Irrigation District,5b4e6ebb5457a3bb64c6d677,Schedule NM Flat Rate Service-201 - 300 watts(Winter),2015-01-01 08:00:00+00:00,2009-02-01 13:00:00+00:00,,,,,,,False,5.9110198494182065,excluded,only 5.9 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
539f7417ec4f024411ed03e5,"Schedule HT Large Industrial Service - Demand Metered 500 to 2,999 kW, Time-Of-Use",Turlock Irrigation District,5b4d105a5457a3a85fc6d678,"Schedule HT Large Industrial Service - Demand Metered 500 to 2,999 kW, Time-Of-Use",2015-01-01 08:00:00+00:00,2009-02-01 13:00:00+00:00,,,,,,,False,5.9110198494182065,excluded,only 5.9 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
539f7428ec4f024411ed04d1,"Time-Of-Use Agricultural and Pumping-Small to Medium: TOU-PA-2, Option CPP (2kV-50kV)",Southern California Edison Co,56be190d5457a369548b4569,"Time-Of-Use Agricultural and Pumping-Small to Medium: TOU-PA-2, Option CPP (2kV-50kV)",2016-01-01 07:00:00+00:00,2014-01-01 13:00:00+00:00,,,,,,,False,1.995893223819302,excluded,only 2.0 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
539f7428ec4f024411ed051d,Power - Agricultural and Pumping Connected Load Basis: PA-1 (Under 2kV),Southern California Edison Co,675729da736d71dbcf099eed,Power - Agricultural and Pumping Connected Load Basis: PA-1 (Under 2kV),2024-10-01 06:00:00+00:00,2014-01-01 08:00:00+00:00,539f7428ec4f024411ed051d,Power - Agricultural and Pumping Connected Load Basis: PA-1 (Under 2kV),2014-01-01 08:00:00+00:00,False,10.746064339493497,0.0332958439373805,False,10.746064339493497,included,ok
539f7438ec4f024411ed05db,E-19 Medium General Demand TOU (Primary),Pacific Gas & Electric Co,6758af5fc5babc88b40fe41d,E-19 Medium General Demand TOU (Primary),2024-10-01 07:00:00+00:00,2014-01-01 13:00:00+00:00,5400a3355257a3382999cb99,"E-19 -Medium General Demand- TOU (Primary, Mandatory)",2014-05-01 07:00:00+00:00,True,10.420260095824778,0.03385948173560771,False,10.746064339493497,included,ok
539f746cec4f024411ed085b,GS-1 General Service Non-Demand Three Phase (GS-1); Closed Rate,Southern California Edison Co,556de1405457a3ce0fdb22ab,GS-1 General Service Non-Demand Three Phase (GS-1); Closed Rate,2015-06-01 06:00:00+00:00,2014-01-01 13:00:00+00:00,,,,,,,False,1.4099931553730323,excluded,only 1.4 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
539f74a0ec4f024411ed0a27,CI-TOD3: Commercial and Industrial TOD Primary (500-999 kW),Sacramento Municipal Utility District,68c0ca8b6f4f7d79f9018dbb,CI-TOD3: Commercial and Industrial TOD Primary (500-999 kW),2025-05-01 07:00:00+00:00,2014-01-01 13:00:00+00:00,557aff945457a3e6728ba377,Medium General Service Time of Use GS-TOU2 (GUP_M),2015-04-10 07:00:00+00:00,True,10.05886379192334,0.03320569001986984,False,11.326488706365502,included,ok
